Date,sma_5,std_5,momentum_5,sma_10,std_10,momentum_10,sma_20,std_20,momentum_20,sma_50,std_50,momentum_50,sma_100,std_100,momentum_100
2020-11-28,17963.205078125,915.4169467898392,-646.70703125,18163.078515625,682.6591739118169,-86.591796875,17236.937255859375,1215.6748380584474,2237.8466796875,14672.0905859375,2474.921621636825,6652.9560546875,12772.07376953125,2607.636368861173,5839.0419921875
2020-11-29,17777.208984375,692.0197282718709,-929.98046875,18199.11796875,671.7905489921606,360.39453125,17379.195703125,1145.5115196669756,2845.1689453125,14809.713046875,2474.695838393937,6881.123046875,12837.923720703126,2660.1632789088144,6584.9951171875
2020-11-30,17955.951953125,1032.1560502258471,893.71484375,18299.5701171875,804.0239648940218,1004.521484375,17595.9423828125,1139.68086292188,4334.93359375,14974.5461328125,2516.0064408399703,8241.654296875,12917.363828125,2742.6274244972633,7944.0107421875
2020-12-01,18286.426953125,972.6572183510486,1652.375,18315.6466796875,813.1918245635297,160.765625,17751.02529296875,1077.6442956640856,3101.658203125,15119.498828125,2523.763793561944,7247.634765625,12988.74533203125,2801.9489524059036,7138.150390625
2020-12-02,18704.96484375,767.6666308197471,2092.689453125,18398.7556640625,860.4595683441464,831.08984375,17897.2626953125,1065.3718645881042,2924.748046875,15275.00267578125,2531.061940550285,7775.1923828125,13063.01029296875,2867.104328980378,7426.49609375
2020-12-03,19050.56171875,577.2883996439289,1727.984375,18506.8833984375,921.4036086990369,1081.27734375,18053.6421875,1050.7712729484933,3127.58984375,15435.3205078125,2536.3750647691504,8015.8916015625,13143.8029296875,2931.9059594484816,8079.263671875
2020-12-04,19155.01796875,399.77678017056746,522.28125,18466.1134765625,900.6630339604502,-407.69921875,18185.22353515625,948.8847569627533,2631.626953125,15579.408828125,2512.507017068175,7204.416015625,13215.916953125,2979.0842955416624,7211.40234375
2020-12-05,19060.696875,305.4237272550941,-471.60546875,18508.3244140625,924.1015105841219,422.109375,18345.1556640625,813.1613736000646,3198.642578125,15736.0509765625,2485.67287911209,7832.107421875,13294.225283203124,3031.298182880514,7830.8330078125
2020-12-06,19169.121484375,286.7244248775813,542.123046875,18727.77421875,820.6343027516458,2194.498046875,18476.60615234375,745.6525847421444,2629.009765625,15895.7913671875,2455.0365135260054,7987.01953125,13372.251494140624,3085.6855701786913,7802.62109375
2020-12-07,19167.229296875,286.4918203454447,-9.4609375,18936.0970703125,598.1248047350166,2083.228515625,18553.9173828125,735.0182343745013,1546.224609375,16049.956796875,2413.9799584139937,7708.271484375,13449.099150390624,3134.0731596505757,7684.765625
2020-12-08,18942.378515625,422.4932671600729,-1124.25390625,18996.4701171875,480.3134210807338,603.73046875,18579.77431640625,716.101601859898,517.138671875,16181.5389453125,2352.905677975643,6579.107421875,13515.195537109375,3166.5865459539104,6609.638671875
2020-12-09,18913.20859375,447.71361401018254,-145.849609375,19034.11328125,419.95439582167427,376.431640625,18616.615625,693.3922709196194,736.826171875,16314.29056640625,2293.8567008305536,6637.5810546875,13583.926494140625,3200.775067277344,6873.095703125
2020-12-10,18735.3609375,501.4314363936745,-889.23828125,18898.02890625,427.32725357996407,-1360.84375,18598.79951171875,697.8286877320489,-356.322265625,16423.11662109375,2253.595471037119,5441.302734375,13646.871630859376,3230.479988606065,6294.513671875
2020-12-11,18478.117578125,436.076068593042,-1286.216796875,18823.61953125,503.67636542791155,-744.09375,18569.63310546875,708.0335819894188,-583.328125,16524.976875,2208.7976031165826,5093.0126953125,13713.32033203125,3252.3542691216844,6644.8701171875
2020-12-12,18400.52265625,286.10256694947424,-387.974609375,18783.8759765625,485.95000311031674,-397.435546875,18591.3158203125,708.2383981623874,433.654296875,16642.41921875,2169.5974652588116,5872.1171875,13798.90392578125,3272.7137888094053,8558.359375
2020-12-13,18564.7703125,429.1234836981603,821.23828125,18753.5744140625,448.0897712507505,-303.015625,18630.22890625,716.431352165867,778.26171875,16763.105625,2136.5640212287103,6034.3203125,13885.209619140625,3298.848642924716,8630.5693359375
2020-12-14,18703.316015625,525.7014200590124,692.728515625,18808.2623046875,473.44776653921645,546.87890625,18637.187890625,721.9654933578723,139.1796875,16887.4150390625,2095.4196601973813,6215.470703125,13975.980390625,3320.3883311841323,9077.0771484375
2020-12-15,18933.7328125,537.8926968144865,1152.083984375,18834.546875,501.26802065014704,262.845703125,18671.43564453125,742.6554256469103,684.955078125,17014.2516015625,2051.4334791820593,6341.828125,14067.34763671875,3343.297141433922,9136.724609375
2020-12-16,19584.071484375,990.8044491937882,3251.693359375,19031.09453125,927.6768045584222,1965.4765625,18879.434375,866.518754101727,4159.974609375,17167.3791796875,2081.046403560683,7656.37890625,14176.757978515625,3399.613677810444,10941.0341796875
2020-12-17,20384.37265625,1619.4706599738565,4001.505859375,19392.44765625,1515.010511352435,3613.53125,19164.27236328125,1145.20442832286,5696.759765625,17358.05671875,2152.3319298793667,9533.876953125,14303.49443359375,3482.5091236297353,12673.6455078125
